Prefix, Date, Type, Value, Status 
rasp1, Mon Oct 20 22:19:41 2014, temperature, 35.10, 0 
rasp1, Mon Oct 20 22:20:41 2014, humidity, 55.00, 0 
rasp1, Mon Oct 20 22:20:41 2014, temperature, 35.10, 0 
rasp1, Mon Oct 20 22:21:41 2014, humidity, 56.80, 0 
rasp1, Mon Oct 20 22:21:41 2014, temperature, 35.10, 0 
rasp1, Mon Oct 20 22:22:41 2014, humidity, 55.30, 0 
rasp1, Mon Oct 20 22:22:41 2014, temperature, 35.00, 0 
rasp1, Mon Oct 20 22:23:41 2014, humidity, 51.30, 0 
rasp1, Mon Oct 20 22:23:41 2014, temperature, 35.00, 0 
rasp1, Mon Oct 20 22:24:41 2014, humidity, 53.60, 0 
rasp1, Mon Oct 20 22:24:41 2014, temperature, 35.00, 0 
rasp1, Mon Oct 20 22:25:41 2014, humidity, 56.70, 0 
rasp1, Mon Oct 20 22:25:41 2014, temperature, 35.00, 0 
rasp1, Mon Oct 20 22:26:41 2014, humidity, 58.10, 0 
rasp1, Mon Oct 20 22:26:41 2014, temperature, 35.10, 0 
rasp1, Mon Oct 20 22:27:41 2014, humidity, 55.90, 0 
rasp1, Mon Oct 20 22:27:41 2014, temperature, 35.00, 0 
rasp1, Mon Oct 20 22:28:41 2014, humidity, 52.90, 0 
rasp1, Mon Oct 20 22:28:41 2014, temperature, 35.00, 0 
rasp1, Mon Oct 20 22:29:41 2014, humidity, 54.90, 0 
rasp1, Mon Oct 20 22:29:41 2014, temperature, 35.00, 0 
rasp1, Mon Oct 20 22:30:41 2014, humidity, 56.50, 0 
rasp1, Mon Oct 20 22:30:41 2014, temperature, 35.00, 0 
rasp1, Mon Oct 20 22:31:41 2014, humidity, 54.80, 0 
rasp1, Mon Oct 20 22:31:41 2014, temperature, 35.00, 0 
rasp1, Mon Oct 20 22:32:41 2014, humidity, 56.70, 0 
rasp1, Mon Oct 20 22:32:41 2014, temperature, 35.00, 0 
rasp1, Mon Oct 20 22:33:41 2014, humidity, 59.50, 0 
rasp1, Mon Oct 20 22:33:41 2014, temperature, 35.00, 0 
rasp1, Mon Oct 20 22:34:41 2014, humidity, 58.10, 0 
rasp1, Mon Oct 20 22:34:41 2014, temperature, 35.00, 0 
rasp1, Mon Oct 20 22:35:41 2014, humidity, 59.40, 0 
rasp1, Mon Oct 20 22:35:41 2014, temperature, 35.00, 0 
rasp1, Mon Oct 20 22:36:41 2014, humidity, 59.30, 0 
rasp1, Mon Oct 20 22:36:41 2014, temperature, 35.00, 0 
rasp1, Mon Oct 20 22:37:41 2014, humidity, 58.00, 0 
rasp1, Mon Oct 20 22:37:41 2014, temperature, 35.00, 0 
rasp1, Mon Oct 20 22:38:41 2014, humidity, 59.40, 0 
rasp1, Mon Oct 20 22:38:41 2014, temperature, 35.00, 0 
rasp1, Mon Oct 20 22:39:41 2014, humidity, 59.70, 0 
rasp1, Mon Oct 20 22:39:41 2014, temperature, 35.00, 0 
rasp1, Mon Oct 20 22:40:41 2014, humidity, 59.70, 0 
rasp1, Mon Oct 20 22:40:41 2014, temperature, 35.00, 0 
rasp1, Mon Oct 20 22:41:41 2014, humidity, 61.00, 0 
rasp1, Mon Oct 20 22:41:41 2014, temperature, 35.00, 0 
rasp1, Mon Oct 20 22:42:41 2014, humidity, 59.50, 0 
rasp1, Mon Oct 20 22:42:41 2014, temperature, 35.00, 0 
rasp1, Mon Oct 20 22:43:41 2014, humidity, 58.20, 0 
rasp1, Mon Oct 20 22:43:41 2014, temperature, 35.10, 0 
rasp1, Mon Oct 20 22:44:41 2014, humidity, 59.60, 0 
rasp1, Mon Oct 20 22:44:41 2014, temperature, 35.00, 0 
rasp1, Mon Oct 20 22:45:41 2014, humidity, 59.00, 0 
rasp1, Mon Oct 20 22:45:41 2014, temperature, 35.00, 0 
rasp1, Mon Oct 20 22:46:41 2014, humidity, 59.50, 0 
rasp1, Mon Oct 20 22:46:41 2014, temperature, 35.10, 0 
rasp1, Mon Oct 20 22:47:41 2014, humidity, 59.40, 0 
rasp1, Mon Oct 20 22:47:41 2014, temperature, 35.10, 0 
rasp1, Mon Oct 20 22:48:41 2014, humidity, 60.00, 0 
rasp1, Mon Oct 20 22:48:41 2014, temperature, 35.10, 0 
rasp1, Mon Oct 20 22:49:41 2014, humidity, 62.10, 0 
rasp1, Mon Oct 20 22:49:41 2014, temperature, 35.10, 0 
rasp1, Mon Oct 20 22:50:41 2014, humidity, 62.80, 0 
rasp1, Mon Oct 20 22:50:41 2014, temperature, 35.20, 0 
rasp1, Mon Oct 20 22:51:41 2014, humidity, 61.60, 0 
rasp1, Mon Oct 20 22:51:41 2014, temperature, 35.20, 0 
rasp1, Mon Oct 20 22:52:41 2014, humidity, 62.40, 0 
rasp1, Mon Oct 20 22:52:41 2014, temperature, 35.20, 0 
rasp1, Mon Oct 20 22:53:41 2014, humidity, 61.50, 0 
rasp1, Mon Oct 20 22:53:41 2014, temperature, 35.20, 0 
rasp1, Mon Oct 20 22:54:41 2014, humidity, 62.60, 0 
rasp1, Mon Oct 20 22:54:41 2014, temperature, 35.20, 0 
rasp1, Mon Oct 20 22:55:41 2014, humidity, 61.50, 0 
rasp1, Mon Oct 20 22:55:41 2014, temperature, 35.30, 0 
rasp1, Mon Oct 20 22:56:41 2014, humidity, 62.30, 0 
rasp1, Mon Oct 20 22:56:41 2014, temperature, 35.30, 0 
rasp1, Mon Oct 20 22:57:41 2014, humidity, 60.20, 0 
rasp1, Mon Oct 20 22:57:41 2014, temperature, 35.30, 0 
rasp1, Mon Oct 20 22:58:41 2014, humidity, 60.80, 0 
rasp1, Mon Oct 20 22:58:41 2014, temperature, 35.30, 0 
rasp1, Mon Oct 20 22:59:41 2014, humidity, 59.80, 0 
rasp1, Mon Oct 20 22:59:41 2014, temperature, 35.30, 0 
rasp1, Mon Oct 20 23:00:41 2014, humidity, 59.40, 0 
rasp1, Mon Oct 20 23:00:41 2014, temperature, 35.30, 0 
rasp1, Mon Oct 20 23:01:41 2014, humidity, 59.70, 0 
rasp1, Mon Oct 20 23:01:41 2014, temperature, 35.30, 0 
rasp1, Mon Oct 20 23:02:41 2014, humidity, 59.40, 0 
rasp1, Mon Oct 20 23:02:41 2014, temperature, 35.40, 0 
rasp1, Mon Oct 20 23:03:41 2014, humidity, 59.70, 0 
rasp1, Mon Oct 20 23:03:41 2014, temperature, 35.40, 0 
rasp1, Mon Oct 20 23:04:41 2014, humidity, 55.90, 0 
rasp1, Mon Oct 20 23:04:41 2014, temperature, 35.40, 0 
rasp1, Mon Oct 20 23:05:41 2014, humidity, 58.60, 0 
rasp1, Mon Oct 20 23:05:41 2014, temperature, 35.40, 0 
rasp1, Mon Oct 20 23:06:41 2014, humidity, 58.50, 0 
rasp1, Mon Oct 20 23:06:41 2014, temperature, 35.40, 0 
rasp1, Mon Oct 20 23:07:41 2014, humidity, 59.00, 0 
rasp1, Mon Oct 20 23:07:41 2014, temperature, 35.40, 0 
rasp1, Mon Oct 20 23:08:41 2014, humidity, 57.20, 0 
rasp1, Mon Oct 20 23:08:41 2014, temperature, 35.50, 0 
rasp1, Mon Oct 20 23:09:41 2014, humidity, 56.40, 0 
rasp1, Mon Oct 20 23:09:41 2014, temperature, 35.50, 0 
rasp1, Mon Oct 20 23:10:41 2014, humidity, 56.10, 0 
rasp1, Mon Oct 20 23:10:41 2014, temperature, 35.40, 0 
rasp1, Mon Oct 20 23:11:41 2014, humidity, 55.20, 0 
rasp1, Mon Oct 20 23:11:41 2014, temperature, 35.40, 0 
rasp1, Mon Oct 20 23:12:41 2014, humidity, 55.40, 0 
rasp1, Mon Oct 20 23:12:41 2014, temperature, 35.40, 0 
rasp1, Mon Oct 20 23:13:41 2014, humidity, 55.90, 0 
rasp1, Mon Oct 20 23:13:41 2014, temperature, 35.40, 0 
rasp1, Mon Oct 20 23:14:41 2014, humidity, 57.00, 0 
rasp1, Mon Oct 20 23:14:41 2014, temperature, 35.40, 0 
rasp1, Mon Oct 20 23:15:41 2014, humidity, 58.00, 0 
rasp1, Mon Oct 20 23:15:41 2014, temperature, 35.40, 0 
rasp1, Mon Oct 20 23:16:41 2014, humidity, 55.00, 0 
rasp1, Mon Oct 20 23:16:41 2014, temperature, 35.30, 0 
rasp1, Mon Oct 20 23:17:41 2014, humidity, 55.70, 0 
rasp1, Mon Oct 20 23:17:41 2014, temperature, 35.30, 0 
rasp1, Mon Oct 20 23:18:41 2014, humidity, 55.90, 0 
rasp1, Mon Oct 20 23:18:41 2014, temperature, 35.30, 0 
rasp1, Mon Oct 20 23:19:41 2014, humidity, 58.30, 0 
rasp1, Mon Oct 20 23:19:41 2014, temperature, 35.40, 0 
rasp1, Mon Oct 20 23:20:41 2014, humidity, 58.40, 0 
rasp1, Mon Oct 20 23:20:41 2014, temperature, 35.40, 0 
rasp1, Mon Oct 20 23:21:41 2014, humidity, 57.00, 0 
rasp1, Mon Oct 20 23:21:41 2014, temperature, 35.40, 0 
rasp1, Mon Oct 20 23:22:41 2014, humidity, 56.00, 0 
rasp1, Mon Oct 20 23:22:41 2014, temperature, 35.40, 0 
rasp1, Mon Oct 20 23:23:41 2014, humidity, 56.60, 0 
rasp1, Mon Oct 20 23:23:41 2014, temperature, 35.30, 0 
rasp1, Mon Oct 20 23:24:41 2014, humidity, 55.50, 0 
rasp1, Mon Oct 20 23:24:41 2014, temperature, 35.40, 0 
rasp1, Mon Oct 20 23:25:41 2014, humidity, 53.80, 0 
rasp1, Mon Oct 20 23:25:41 2014, temperature, 35.30, 0 
rasp1, Mon Oct 20 23:26:41 2014, humidity, 56.40, 0 
rasp1, Mon Oct 20 23:26:41 2014, temperature, 35.30, 0 
rasp1, Mon Oct 20 23:27:41 2014, humidity, 58.00, 0 
rasp1, Mon Oct 20 23:27:41 2014, temperature, 35.30, 0 
rasp1, Mon Oct 20 23:28:41 2014, humidity, 57.00, 0 
rasp1, Mon Oct 20 23:28:41 2014, temperature, 35.30, 0 
rasp1, Mon Oct 20 23:29:41 2014, humidity, 57.30, 0 
rasp1, Mon Oct 20 23:29:41 2014, temperature, 35.30, 0 
rasp1, Mon Oct 20 23:30:41 2014, humidity, 57.00, 0 
rasp1, Mon Oct 20 23:30:41 2014, temperature, 35.30, 0 
rasp1, Mon Oct 20 23:31:41 2014, humidity, 53.70, 0 
rasp1, Mon Oct 20 23:31:41 2014, temperature, 35.30, 0 
rasp1, Mon Oct 20 23:32:41 2014, humidity, 57.00, 0 
rasp1, Mon Oct 20 23:32:41 2014, temperature, 35.30, 0 
rasp1, Mon Oct 20 23:33:41 2014, humidity, 54.60, 0 
rasp1, Mon Oct 20 23:33:41 2014, temperature, 35.30, 0 
rasp1, Mon Oct 20 23:34:41 2014, humidity, 53.10, 0 
rasp1, Mon Oct 20 23:34:41 2014, temperature, 35.20, 0 
rasp1, Mon Oct 20 23:35:41 2014, humidity, 56.50, 0 
rasp1, Mon Oct 20 23:35:41 2014, temperature, 35.20, 0 
rasp1, Mon Oct 20 23:36:41 2014, humidity, 56.90, 0 
rasp1, Mon Oct 20 23:36:41 2014, temperature, 35.20, 0 
rasp1, Mon Oct 20 23:37:41 2014, humidity, 55.50, 0 
rasp1, Mon Oct 20 23:37:41 2014, temperature, 35.20, 0 
rasp1, Mon Oct 20 23:38:41 2014, humidity, 56.00, 0 
rasp1, Mon Oct 20 23:38:41 2014, temperature, 35.20, 0 
rasp1, Mon Oct 20 23:39:41 2014, humidity, 58.60, 0 
rasp1, Mon Oct 20 23:39:41 2014, temperature, 35.20, 0 
rasp1, Mon Oct 20 23:40:41 2014, humidity, 56.10, 0 
rasp1, Mon Oct 20 23:40:41 2014, temperature, 35.20, 0 
rasp1, Mon Oct 20 23:41:41 2014, humidity, 57.20, 0 
rasp1, Mon Oct 20 23:41:41 2014, temperature, 35.20, 0 
rasp1, Mon Oct 20 23:42:41 2014, humidity, 57.10, 0 
rasp1, Mon Oct 20 23:42:41 2014, temperature, 35.20, 0 
rasp1, Mon Oct 20 23:43:41 2014, humidity, 57.50, 0 
rasp1, Mon Oct 20 23:43:41 2014, temperature, 35.10, 0 
rasp1, Mon Oct 20 23:44:41 2014, humidity, 56.90, 0 
rasp1, Mon Oct 20 23:44:41 2014, temperature, 35.10, 0 
rasp1, Mon Oct 20 23:45:41 2014, humidity, 55.50, 0 
rasp1, Mon Oct 20 23:45:41 2014, temperature, 35.10, 0 
rasp1, Mon Oct 20 23:46:41 2014, humidity, 54.50, 0 
rasp1, Mon Oct 20 23:46:41 2014, temperature, 35.10, 0 
rasp1, Mon Oct 20 23:47:41 2014, humidity, 56.80, 0 
rasp1, Mon Oct 20 23:47:41 2014, temperature, 35.10, 0 
rasp1, Mon Oct 20 23:48:41 2014, humidity, 55.80, 0 
rasp1, Mon Oct 20 23:48:41 2014, temperature, 35.10, 0 
rasp1, Mon Oct 20 23:49:41 2014, humidity, 55.30, 0 
rasp1, Mon Oct 20 23:49:41 2014, temperature, 35.10, 0 
rasp1, Mon Oct 20 23:50:41 2014, humidity, 55.30, 0 
rasp1, Mon Oct 20 23:50:41 2014, temperature, 35.10, 0 
rasp1, Mon Oct 20 23:51:41 2014, humidity, 56.50, 0 
rasp1, Mon Oct 20 23:51:41 2014, temperature, 35.10, 0 
rasp1, Mon Oct 20 23:52:41 2014, humidity, 56.70, 0 
rasp1, Mon Oct 20 23:52:41 2014, temperature, 35.10, 0 
rasp1, Mon Oct 20 23:53:41 2014, humidity, 56.10, 0 
rasp1, Mon Oct 20 23:53:41 2014, temperature, 35.10, 0 
rasp1, Mon Oct 20 23:54:41 2014, humidity, 55.70, 0 
rasp1, Mon Oct 20 23:54:41 2014, temperature, 35.10, 0 
rasp1, Mon Oct 20 23:55:41 2014, humidity, 55.00, 0 
rasp1, Mon Oct 20 23:55:41 2014, temperature, 35.10, 0 
rasp1, Mon Oct 20 23:56:41 2014, humidity, 56.20, 0 
rasp1, Mon Oct 20 23:56:41 2014, temperature, 35.10, 0 
rasp1, Mon Oct 20 23:57:41 2014, humidity, 53.60, 0 
rasp1, Mon Oct 20 23:57:41 2014, temperature, 35.10, 0 
rasp1, Mon Oct 20 23:58:41 2014, humidity, 53.20, 0 
rasp1, Mon Oct 20 23:58:41 2014, temperature, 35.10, 0 
rasp1, Mon Oct 20 23:59:41 2014, humidity, 51.90, 0 
rasp1, Mon Oct 20 23:59:41 2014, temperature, 35.10, 0 
rasp1, Tue Oct 21 00:00:41 2014, humidity, 53.30, 0 
rasp1, Tue Oct 21 00:00:41 2014, temperature, 35.10, 0 
rasp1, Tue Oct 21 00:01:41 2014, humidity, 56.30, 0 
rasp1, Tue Oct 21 00:01:41 2014, temperature, 35.00, 0 
rasp1, Tue Oct 21 00:02:41 2014, humidity, 57.70, 0 
rasp1, Tue Oct 21 00:02:41 2014, temperature, 35.00, 0 
rasp1, Tue Oct 21 00:03:41 2014, humidity, 56.10, 0 
rasp1, Tue Oct 21 00:03:41 2014, temperature, 35.00, 0 
rasp1, Tue Oct 21 00:04:42 2014, humidity, 53.60, 0 
rasp1, Tue Oct 21 00:04:42 2014, temperature, 35.00, 0 
rasp1, Tue Oct 21 00:05:42 2014, humidity, 52.50, 0 
rasp1, Tue Oct 21 00:05:42 2014, temperature, 35.00, 0 
rasp1, Tue Oct 21 00:06:42 2014, humidity, 51.80, 0 
rasp1, Tue Oct 21 00:06:42 2014, temperature, 35.00, 0 
rasp1, Tue Oct 21 00:07:42 2014, humidity, 53.20, 0 
rasp1, Tue Oct 21 00:07:42 2014, temperature, 35.00, 0 
rasp1, Tue Oct 21 00:08:42 2014, humidity, 54.20, 0 
rasp1, Tue Oct 21 00:08:42 2014, temperature, 34.90, 0 
rasp1, Tue Oct 21 00:09:42 2014, humidity, 54.30, 0 
rasp1, Tue Oct 21 00:09:42 2014, temperature, 34.90, 0 
rasp1, Tue Oct 21 00:10:42 2014, humidity, 56.10, 0 
rasp1, Tue Oct 21 00:10:42 2014, temperature, 35.00, 0 
rasp1, Tue Oct 21 00:11:42 2014, humidity, 55.80, 0 
rasp1, Tue Oct 21 00:11:42 2014, temperature, 35.00, 0 
rasp1, Tue Oct 21 00:12:42 2014, humidity, 55.60, 0 
rasp1, Tue Oct 21 00:12:42 2014, temperature, 35.00, 0 
rasp1, Tue Oct 21 00:13:42 2014, humidity, 56.90, 0 
rasp1, Tue Oct 21 00:13:42 2014, temperature, 34.90, 0 
rasp1, Tue Oct 21 00:14:42 2014, humidity, 56.80, 0 
rasp1, Tue Oct 21 00:14:42 2014, temperature, 35.00, 0 
rasp1, Tue Oct 21 00:15:42 2014, humidity, 57.60, 0 
rasp1, Tue Oct 21 00:15:42 2014, temperature, 35.00, 0 
rasp1, Tue Oct 21 00:16:42 2014, humidity, 58.40, 0 
rasp1, Tue Oct 21 00:16:42 2014, temperature, 35.00, 0 
rasp1, Tue Oct 21 00:17:42 2014, humidity, 55.90, 0 
rasp1, Tue Oct 21 00:17:42 2014, temperature, 35.00, 0 
rasp1, Tue Oct 21 00:18:42 2014, humidity, 56.00, 0 
rasp1, Tue Oct 21 00:18:42 2014, temperature, 35.00, 0 
rasp1, Tue Oct 21 00:19:42 2014, humidity, 56.60, 0 
rasp1, Tue Oct 21 00:19:42 2014, temperature, 35.00, 0 
rasp1, Tue Oct 21 00:20:42 2014, humidity, 55.80, 0 
rasp1, Tue Oct 21 00:20:42 2014, temperature, 35.00, 0 
rasp1, Tue Oct 21 00:21:42 2014, humidity, 55.30, 0 
rasp1, Tue Oct 21 00:21:42 2014, temperature, 35.00, 0 
rasp1, Tue Oct 21 00:22:42 2014, humidity, 56.10, 0 
rasp1, Tue Oct 21 00:22:42 2014, temperature, 35.00, 0 
rasp1, Tue Oct 21 00:23:42 2014, humidity, 56.30, 0 
rasp1, Tue Oct 21 00:23:42 2014, temperature, 35.00, 0 
rasp1, Tue Oct 21 00:24:42 2014, humidity, 56.80, 0 
rasp1, Tue Oct 21 00:24:42 2014, temperature, 35.00, 0 
rasp1, Tue Oct 21 00:25:42 2014, humidity, 56.90, 0 
rasp1, Tue Oct 21 00:25:42 2014, temperature, 35.00, 0 
rasp1, Tue Oct 21 00:26:42 2014, humidity, 56.00, 0 
rasp1, Tue Oct 21 00:26:42 2014, temperature, 35.00, 0 
rasp1, Tue Oct 21 00:27:42 2014, humidity, 56.50, 0 
rasp1, Tue Oct 21 00:27:42 2014, temperature, 35.00, 0 
rasp1, Tue Oct 21 00:28:42 2014, humidity, 54.20, 0 
rasp1, Tue Oct 21 00:28:42 2014, temperature, 34.90, 0 
rasp1, Tue Oct 21 00:29:42 2014, humidity, 55.70, 0 
rasp1, Tue Oct 21 00:29:42 2014, temperature, 34.90, 0 
rasp1, Tue Oct 21 00:30:42 2014, humidity, 55.60, 0 
rasp1, Tue Oct 21 00:30:42 2014, temperature, 34.90, 0 
rasp1, Tue Oct 21 00:31:42 2014, humidity, 55.20, 0 
rasp1, Tue Oct 21 00:31:42 2014, temperature, 34.90, 0 
rasp1, Tue Oct 21 00:32:42 2014, humidity, 56.20, 0 
rasp1, Tue Oct 21 00:32:42 2014, temperature, 34.90, 0 
rasp1, Tue Oct 21 00:33:42 2014, humidity, 54.90, 0 
rasp1, Tue Oct 21 00:33:42 2014, temperature, 34.90, 0 
rasp1, Tue Oct 21 00:34:42 2014, humidity, 55.80, 0 
rasp1, Tue Oct 21 00:34:42 2014, temperature, 35.00, 0 
rasp1, Tue Oct 21 00:35:42 2014, humidity, 57.20, 0 
rasp1, Tue Oct 21 00:35:42 2014, temperature, 35.00, 0 
rasp1, Tue Oct 21 00:36:42 2014, humidity, 56.70, 0 
rasp1, Tue Oct 21 00:36:42 2014, temperature, 35.00, 0 
rasp1, Tue Oct 21 00:37:42 2014, humidity, 55.90, 0 
rasp1, Tue Oct 21 00:37:42 2014, temperature, 35.00, 0 
rasp1, Tue Oct 21 00:38:42 2014, humidity, 54.20, 0 
rasp1, Tue Oct 21 00:38:42 2014, temperature, 35.00, 0 
rasp1, Tue Oct 21 00:39:42 2014, humidity, 54.20, 0 
rasp1, Tue Oct 21 00:39:42 2014, temperature, 35.00, 0 
rasp1, Tue Oct 21 00:40:42 2014, humidity, 53.50, 0 
rasp1, Tue Oct 21 00:40:42 2014, temperature, 35.00, 0 
rasp1, Tue Oct 21 00:41:42 2014, humidity, 56.00, 0 
rasp1, Tue Oct 21 00:41:42 2014, temperature, 35.00, 0 
rasp1, Tue Oct 21 00:42:42 2014, humidity, 55.30, 0 
rasp1, Tue Oct 21 00:42:42 2014, temperature, 35.00, 0 
rasp1, Tue Oct 21 00:43:42 2014, humidity, 56.10, 0 
rasp1, Tue Oct 21 00:43:42 2014, temperature, 35.00, 0 
rasp1, Tue Oct 21 00:44:42 2014, humidity, 56.10, 0 
rasp1, Tue Oct 21 00:44:42 2014, temperature, 35.00, 0 
rasp1, Tue Oct 21 00:45:42 2014, humidity, 56.70, 0 
rasp1, Tue Oct 21 00:45:42 2014, temperature, 35.00, 0 
rasp1, Tue Oct 21 00:46:42 2014, humidity, 57.00, 0 
rasp1, Tue Oct 21 00:46:42 2014, temperature, 35.00, 0 
rasp1, Tue Oct 21 00:47:42 2014, humidity, 55.70, 0 
rasp1, Tue Oct 21 00:47:42 2014, temperature, 35.00, 0 
rasp1, Tue Oct 21 00:48:42 2014, humidity, 54.60, 0 
rasp1, Tue Oct 21 00:48:42 2014, temperature, 35.00, 0 
rasp1, Tue Oct 21 00:49:42 2014, humidity, 52.20, 0 
rasp1, Tue Oct 21 00:49:42 2014, temperature, 34.90, 0 
rasp1, Tue Oct 21 00:50:42 2014, humidity, 54.00, 0 
rasp1, Tue Oct 21 00:50:42 2014, temperature, 35.00, 0 
rasp1, Tue Oct 21 00:51:42 2014, humidity, 54.40, 0 
rasp1, Tue Oct 21 00:51:42 2014, temperature, 35.00, 0 
rasp1, Tue Oct 21 00:52:42 2014, humidity, 55.60, 0 
rasp1, Tue Oct 21 00:52:42 2014, temperature, 35.00, 0 
rasp1, Tue Oct 21 00:53:42 2014, humidity, 56.20, 0 
rasp1, Tue Oct 21 00:53:42 2014, temperature, 35.00, 0 
rasp1, Tue Oct 21 00:54:42 2014, humidity, 56.20, 0 
rasp1, Tue Oct 21 00:54:42 2014, temperature, 35.00, 0 
rasp1, Tue Oct 21 00:55:42 2014, humidity, 55.90, 0 
rasp1, Tue Oct 21 00:55:42 2014, temperature, 35.00, 0 
rasp1, Tue Oct 21 00:56:42 2014, humidity, 56.40, 0 
rasp1, Tue Oct 21 00:56:42 2014, temperature, 35.00, 0 
rasp1, Tue Oct 21 00:57:42 2014, humidity, 57.20, 0 
rasp1, Tue Oct 21 00:57:42 2014, temperature, 35.00, 0 
rasp1, Tue Oct 21 00:58:42 2014, humidity, 55.10, 0 
rasp1, Tue Oct 21 00:58:42 2014, temperature, 35.00, 0 
rasp1, Tue Oct 21 00:59:42 2014, humidity, 55.50, 0 
rasp1, Tue Oct 21 00:59:42 2014, temperature, 35.00, 0 
rasp1, Tue Oct 21 01:00:42 2014, humidity, 56.20, 0 
rasp1, Tue Oct 21 01:00:42 2014, temperature, 35.00, 0 
rasp1, Tue Oct 21 01:01:42 2014, humidity, 56.80, 0 
rasp1, Tue Oct 21 01:01:42 2014, temperature, 35.00, 0 
rasp1, Tue Oct 21 01:02:42 2014, humidity, 55.40, 0 
rasp1, Tue Oct 21 01:02:42 2014, temperature, 35.00, 0 
rasp1, Tue Oct 21 01:03:42 2014, humidity, 56.20, 0 
rasp1, Tue Oct 21 01:03:42 2014, temperature, 35.00, 0 
rasp1, Tue Oct 21 01:04:42 2014, humidity, 52.70, 0 
rasp1, Tue Oct 21 01:04:42 2014, temperature, 34.90, 0 
rasp1, Tue Oct 21 01:05:42 2014, humidity, 52.00, 0 
rasp1, Tue Oct 21 01:05:42 2014, temperature, 34.90, 0 
rasp1, Tue Oct 21 01:06:42 2014, humidity, 52.40, 0 
rasp1, Tue Oct 21 01:06:42 2014, temperature, 34.80, 0 
rasp1, Tue Oct 21 01:07:42 2014, humidity, 55.00, 0 
rasp1, Tue Oct 21 01:07:42 2014, temperature, 34.90, 0 
rasp1, Tue Oct 21 01:08:42 2014, humidity, 55.00, 0 
rasp1, Tue Oct 21 01:08:42 2014, temperature, 34.90, 0 
rasp1, Tue Oct 21 01:09:42 2014, humidity, 52.20, 0 
rasp1, Tue Oct 21 01:09:42 2014, temperature, 34.90, 0 
rasp1, Tue Oct 21 01:10:42 2014, humidity, 52.80, 0 
rasp1, Tue Oct 21 01:10:42 2014, temperature, 34.90, 0 
rasp1, Tue Oct 21 01:11:42 2014, humidity, 53.00, 0 
rasp1, Tue Oct 21 01:11:42 2014, temperature, 34.90, 0 
rasp1, Tue Oct 21 01:12:42 2014, humidity, 52.50, 0 
rasp1, Tue Oct 21 01:12:42 2014, temperature, 34.90, 0 
rasp1, Tue Oct 21 01:13:42 2014, humidity, 54.40, 0 
rasp1, Tue Oct 21 01:13:42 2014, temperature, 34.80, 0 
rasp1, Tue Oct 21 01:14:42 2014, humidity, 52.90, 0 
rasp1, Tue Oct 21 01:14:42 2014, temperature, 34.80, 0 
rasp1, Tue Oct 21 01:15:42 2014, humidity, 55.90, 0 
rasp1, Tue Oct 21 01:15:42 2014, temperature, 34.90, 0 
rasp1, Tue Oct 21 01:16:42 2014, humidity, 55.30, 0 
rasp1, Tue Oct 21 01:16:42 2014, temperature, 34.80, 0 
rasp1, Tue Oct 21 01:17:42 2014, humidity, 56.80, 0 
rasp1, Tue Oct 21 01:17:42 2014, temperature, 34.80, 0 
rasp1, Tue Oct 21 01:18:42 2014, humidity, 55.70, 0 
rasp1, Tue Oct 21 01:18:42 2014, temperature, 34.80, 0 
rasp1, Tue Oct 21 01:19:42 2014, humidity, 55.60, 0 
rasp1, Tue Oct 21 01:19:42 2014, temperature, 34.80, 0 
rasp1, Tue Oct 21 01:20:42 2014, humidity, 55.30, 0 
rasp1, Tue Oct 21 01:20:42 2014, temperature, 34.90, 0 
rasp1, Tue Oct 21 01:21:42 2014, humidity, 55.70, 0 
rasp1, Tue Oct 21 01:21:42 2014, temperature, 34.80, 0 
rasp1, Tue Oct 21 01:22:42 2014, humidity, 54.90, 0 
rasp1, Tue Oct 21 01:22:42 2014, temperature, 34.90, 0 
rasp1, Tue Oct 21 01:23:42 2014, humidity, 51.40, 0 
rasp1, Tue Oct 21 01:23:42 2014, temperature, 34.90, 0 
rasp1, Tue Oct 21 01:24:42 2014, humidity, 53.40, 0 
rasp1, Tue Oct 21 01:24:42 2014, temperature, 34.90, 0 
rasp1, Tue Oct 21 01:25:42 2014, humidity, 54.60, 0 
rasp1, Tue Oct 21 01:25:42 2014, temperature, 34.90, 0 
rasp1, Tue Oct 21 01:26:42 2014, humidity, 54.00, 0 
rasp1, Tue Oct 21 01:26:42 2014, temperature, 34.90, 0 
rasp1, Tue Oct 21 01:27:42 2014, humidity, 55.20, 0 
rasp1, Tue Oct 21 01:27:42 2014, temperature, 34.90, 0 
rasp1, Tue Oct 21 01:28:42 2014, humidity, 52.10, 0 
rasp1, Tue Oct 21 01:28:42 2014, temperature, 34.90, 0 
rasp1, Tue Oct 21 01:29:42 2014, humidity, 51.90, 0 
rasp1, Tue Oct 21 01:29:42 2014, temperature, 34.90, 0 
rasp1, Tue Oct 21 01:30:42 2014, humidity, 51.90, 0 
rasp1, Tue Oct 21 01:30:42 2014, temperature, 35.00, 0 
rasp1, Tue Oct 21 01:31:42 2014, humidity, 50.70, 0 
rasp1, Tue Oct 21 01:31:42 2014, temperature, 34.90, 0 
rasp1, Tue Oct 21 01:32:42 2014, humidity, 49.30, 0 
rasp1, Tue Oct 21 01:32:42 2014, temperature, 34.90, 0 
rasp1, Tue Oct 21 01:33:42 2014, humidity, 53.30, 0 
