Prefix	Date	Type	Value	Status	nodeIP
rasp1	Thu Aug 28 22:40:37 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Thu Aug 28 22:41:37 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Thu Aug 28 22:42:37 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Thu Aug 28 22:43:37 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Thu Aug 28 22:44:37 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Thu Aug 28 22:45:37 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Thu Aug 28 22:46:37 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Thu Aug 28 22:47:37 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Thu Aug 28 22:48:37 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Thu Aug 28 22:49:37 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Thu Aug 28 22:50:37 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Thu Aug 28 22:51:37 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Thu Aug 28 22:52:37 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Thu Aug 28 22:53:37 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Thu Aug 28 22:54:37 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Thu Aug 28 22:55:37 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Thu Aug 28 22:56:37 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Thu Aug 28 22:57:37 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Thu Aug 28 22:58:37 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Thu Aug 28 22:59:37 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Thu Aug 28 23:00:37 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Thu Aug 28 23:01:37 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Thu Aug 28 23:02:37 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Thu Aug 28 23:03:37 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Thu Aug 28 23:04:37 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Thu Aug 28 23:05:37 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Thu Aug 28 23:06:37 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Thu Aug 28 23:07:37 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Thu Aug 28 23:08:37 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Thu Aug 28 23:09:37 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Thu Aug 28 23:10:37 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Thu Aug 28 23:11:37 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Thu Aug 28 23:12:37 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Thu Aug 28 23:13:37 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Thu Aug 28 23:14:37 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Thu Aug 28 23:15:37 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Thu Aug 28 23:16:37 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Thu Aug 28 23:17:37 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Thu Aug 28 23:18:37 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Thu Aug 28 23:19:37 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Thu Aug 28 23:20:37 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Thu Aug 28 23:21:37 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Thu Aug 28 23:22:37 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Thu Aug 28 23:23:37 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Thu Aug 28 23:24:37 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Thu Aug 28 23:25:37 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Thu Aug 28 23:26:37 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Thu Aug 28 23:27:37 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Thu Aug 28 23:28:37 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Thu Aug 28 23:29:37 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Thu Aug 28 23:30:37 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Thu Aug 28 23:31:37 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Thu Aug 28 23:32:37 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Thu Aug 28 23:33:37 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Thu Aug 28 23:34:37 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Thu Aug 28 23:35:37 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Thu Aug 28 23:36:37 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Thu Aug 28 23:37:37 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Thu Aug 28 23:38:37 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Thu Aug 28 23:39:37 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Thu Aug 28 23:40:37 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Thu Aug 28 23:41:37 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Thu Aug 28 23:42:37 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Thu Aug 28 23:43:37 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Thu Aug 28 23:44:37 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Thu Aug 28 23:45:37 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Thu Aug 28 23:46:37 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Thu Aug 28 23:47:37 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Thu Aug 28 23:48:37 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Thu Aug 28 23:49:37 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Thu Aug 28 23:50:37 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Thu Aug 28 23:51:37 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Thu Aug 28 23:52:37 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Thu Aug 28 23:53:37 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Thu Aug 28 23:54:37 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Thu Aug 28 23:55:37 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Thu Aug 28 23:56:37 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Thu Aug 28 23:57:37 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Thu Aug 28 23:58:37 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Thu Aug 28 23:59:37 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Fri Aug 29 00:00:37 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Fri Aug 29 00:01:37 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Fri Aug 29 00:02:37 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Fri Aug 29 00:03:37 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Fri Aug 29 00:04:37 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Fri Aug 29 00:05:37 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Fri Aug 29 00:06:37 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Fri Aug 29 00:07:37 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Fri Aug 29 00:08:37 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Fri Aug 29 00:09:37 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Fri Aug 29 00:10:37 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Fri Aug 29 00:11:37 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Fri Aug 29 00:12:37 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Fri Aug 29 00:13:37 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Fri Aug 29 00:14:37 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Fri Aug 29 00:15:37 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Fri Aug 29 00:16:37 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Fri Aug 29 00:17:37 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Fri Aug 29 00:18:37 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Fri Aug 29 00:19:37 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Fri Aug 29 00:20:37 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Fri Aug 29 00:21:37 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Fri Aug 29 00:22:37 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Fri Aug 29 00:23:37 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Fri Aug 29 00:24:37 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Fri Aug 29 00:25:37 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Fri Aug 29 00:26:37 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Fri Aug 29 00:27:37 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Fri Aug 29 00:28:37 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Fri Aug 29 00:29:37 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Fri Aug 29 00:30:37 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Fri Aug 29 00:31:37 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Fri Aug 29 00:32:37 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Fri Aug 29 00:33:37 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Fri Aug 29 00:34:37 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Fri Aug 29 00:35:37 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Fri Aug 29 00:36:37 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Fri Aug 29 00:37:37 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Fri Aug 29 00:38:37 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Fri Aug 29 00:39:37 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Fri Aug 29 00:40:37 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Fri Aug 29 00:41:37 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Fri Aug 29 00:42:37 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Fri Aug 29 00:43:37 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Fri Aug 29 00:44:37 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Fri Aug 29 00:45:37 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Fri Aug 29 00:46:37 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Fri Aug 29 00:47:37 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Fri Aug 29 00:48:38 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Fri Aug 29 00:49:38 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Fri Aug 29 00:50:38 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Fri Aug 29 00:51:38 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Fri Aug 29 00:52:38 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Fri Aug 29 00:53:38 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Fri Aug 29 00:54:38 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Fri Aug 29 00:55:38 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Fri Aug 29 00:56:38 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Fri Aug 29 00:57:38 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Fri Aug 29 00:58:38 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Fri Aug 29 00:59:38 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Fri Aug 29 01:00:38 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Fri Aug 29 01:01:38 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Fri Aug 29 01:02:38 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Fri Aug 29 01:03:38 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Fri Aug 29 01:04:38 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Fri Aug 29 01:05:38 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Fri Aug 29 01:06:38 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Fri Aug 29 01:07:38 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Fri Aug 29 01:08:38 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Fri Aug 29 01:09:38 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Fri Aug 29 01:10:38 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Fri Aug 29 01:11:38 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Fri Aug 29 01:12:38 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Fri Aug 29 01:13:38 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Fri Aug 29 01:14:38 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Fri Aug 29 01:15:38 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Fri Aug 29 01:16:38 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Fri Aug 29 01:17:38 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Fri Aug 29 01:18:38 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Fri Aug 29 01:19:38 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Fri Aug 29 01:20:38 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Fri Aug 29 01:21:38 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Fri Aug 29 01:22:38 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Fri Aug 29 01:23:38 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Fri Aug 29 01:24:38 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Fri Aug 29 01:25:38 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Fri Aug 29 01:26:38 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Fri Aug 29 01:27:38 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Fri Aug 29 01:28:38 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Fri Aug 29 01:29:38 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Fri Aug 29 01:30:38 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Fri Aug 29 01:31:38 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Fri Aug 29 01:32:38 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Fri Aug 29 01:33:38 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Fri Aug 29 01:34:38 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Fri Aug 29 01:35:38 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Fri Aug 29 01:36:38 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Fri Aug 29 01:37:38 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Fri Aug 29 01:38:38 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Fri Aug 29 01:39:38 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Fri Aug 29 01:40:38 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Fri Aug 29 01:41:38 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Fri Aug 29 01:42:38 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Fri Aug 29 01:43:38 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Fri Aug 29 01:44:38 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Fri Aug 29 01:45:38 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Fri Aug 29 01:46:38 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Fri Aug 29 01:47:38 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Fri Aug 29 01:48:38 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Fri Aug 29 01:49:38 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Fri Aug 29 01:50:38 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Fri Aug 29 01:51:38 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Fri Aug 29 01:52:38 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Fri Aug 29 01:53:38 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Fri Aug 29 01:54:38 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Fri Aug 29 01:55:38 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Fri Aug 29 01:56:38 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Fri Aug 29 01:57:38 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Fri Aug 29 01:58:38 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Fri Aug 29 01:59:38 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Fri Aug 29 02:00:38 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Fri Aug 29 02:01:38 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Fri Aug 29 02:02:38 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Fri Aug 29 02:03:38 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Fri Aug 29 02:04:38 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Fri Aug 29 02:05:38 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Fri Aug 29 02:06:38 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Fri Aug 29 02:07:38 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Fri Aug 29 02:08:38 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Fri Aug 29 02:09:38 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Fri Aug 29 02:10:38 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Fri Aug 29 02:11:38 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Fri Aug 29 02:12:38 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Fri Aug 29 02:13:38 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Fri Aug 29 02:14:38 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Fri Aug 29 02:15:38 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Fri Aug 29 02:16:38 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Fri Aug 29 02:17:38 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Fri Aug 29 02:18:38 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Fri Aug 29 02:19:38 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Fri Aug 29 02:20:38 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Fri Aug 29 02:21:38 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Fri Aug 29 02:22:38 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Fri Aug 29 02:23:38 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Fri Aug 29 02:24:38 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Fri Aug 29 02:25:38 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Fri Aug 29 02:26:38 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Fri Aug 29 02:27:38 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Fri Aug 29 02:28:38 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Fri Aug 29 02:29:38 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Fri Aug 29 02:30:38 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Fri Aug 29 02:31:38 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Fri Aug 29 02:32:38 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Fri Aug 29 02:33:38 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Fri Aug 29 02:34:38 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Fri Aug 29 02:35:38 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Fri Aug 29 02:36:38 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Fri Aug 29 02:37:38 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Fri Aug 29 02:38:38 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Fri Aug 29 02:39:38 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Fri Aug 29 02:40:38 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Fri Aug 29 02:41:38 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Fri Aug 29 02:42:38 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Fri Aug 29 02:43:38 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Fri Aug 29 02:44:38 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Fri Aug 29 02:45:38 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Fri Aug 29 02:46:38 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Fri Aug 29 02:47:38 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Fri Aug 29 02:48:38 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Fri Aug 29 02:49:38 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Fri Aug 29 02:50:38 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Fri Aug 29 02:51:38 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Fri Aug 29 02:52:38 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Fri Aug 29 02:53:38 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Fri Aug 29 02:54:38 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Fri Aug 29 02:55:38 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Fri Aug 29 02:56:38 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Fri Aug 29 02:57:38 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Fri Aug 29 02:58:38 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Fri Aug 29 02:59:38 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Fri Aug 29 03:00:38 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Fri Aug 29 03:01:38 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Fri Aug 29 03:02:38 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Fri Aug 29 03:03:38 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Fri Aug 29 03:04:38 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Fri Aug 29 03:05:38 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Fri Aug 29 03:06:38 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Fri Aug 29 03:07:38 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Fri Aug 29 03:08:38 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Fri Aug 29 03:09:38 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Fri Aug 29 03:10:38 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Fri Aug 29 03:11:38 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Fri Aug 29 03:12:38 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Fri Aug 29 03:13:38 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Fri Aug 29 03:14:38 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Fri Aug 29 03:15:38 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Fri Aug 29 03:16:38 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Fri Aug 29 03:17:38 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Fri Aug 29 03:18:38 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Fri Aug 29 03:19:38 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Fri Aug 29 03:20:38 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Fri Aug 29 03:21:38 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Fri Aug 29 03:22:38 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Fri Aug 29 03:23:38 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
rasp1	Fri Aug 29 03:24:38 2014	temperature	36	2	[0#3#5#6#6#5#0#7]
